cds	gene
cds6868	gene3670
cds6868	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6869	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6870	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6871	gene3670
cds6872	gene3671
cds6873	gene3672
cds6873	gene3672
cds6873	gene3672
cds6873	gene3672
cds6873	gene3672
cds6874	gene3672
cds6874	gene3672
cds6874	gene3672
cds6874	gene3672
cds6874	gene3672
cds6875	gene3673
cds6875	gene3673
cds6876	gene3674
cds6876	gene3674
cds6876	gene3674
cds6877	gene3675
cds6877	gene3675
cds6877	gene3675
cds6877	gene3675
cds6877	gene3675
cds6877	gene3675
cds6877	gene3675
cds6877	gene3675
cds6878	gene3675
cds6878	gene3675
cds6878	gene3675
cds6878	gene3675
cds6878	gene3675
cds6878	gene3675
cds6879	gene3676
cds6879	gene3676
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6880	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6881	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6882	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6883	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6884	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6885	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6886	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6887	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6888	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6889	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6890	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6891	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6892	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6893	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6894	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6895	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6896	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6897	gene3677
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6898	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6899	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6900	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6901	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6902	gene3678
cds6903	gene3679
cds6903	gene3679
cds6903	gene3679
cds6903	gene3679
cds6903	gene3679
cds6904	gene3680
cds6904	gene3680
cds6904	gene3680
cds6904	gene3680
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6905	gene3682
cds6906	gene3683
cds6906	gene3683
cds6906	gene3683
cds6907	gene3684
cds6907	gene3684
cds6908	gene3686
cds6908	gene3686
cds6908	gene3686
cds6908	gene3686
cds6908	gene3686
cds6909	gene3687
cds6909	gene3687
cds6909	gene3687
cds6909	gene3687
cds6909	gene3687
cds6909	gene3687
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6910	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6911	gene3688
cds6912	gene3689
cds6912	gene3689
cds6912	gene3689
cds6913	gene3689
cds6913	gene3689
cds6913	gene3689
cds6914	gene3689
cds6914	gene3689
cds6915	gene3689
cds6915	gene3689
cds6915	gene3689
cds6916	gene3689
cds6916	gene3689
cds6916	gene3689
cds6917	gene3690
cds6917	gene3690
cds6917	gene3690
cds6917	gene3690
cds6917	gene3690
cds6918	gene3690
cds6918	gene3690
cds6918	gene3690
cds6918	gene3690
cds6918	gene3690
cds6919	gene3691
cds6919	gene3691
cds6919	gene3691
cds6919	gene3691
cds6919	gene3691
cds6919	gene3691
cds6919	gene3691
cds6919	gene3691
cds6920	gene3691
cds6920	gene3691
cds6920	gene3691
cds6920	gene3691
cds6920	gene3691
cds6920	gene3691
cds6920	gene3691
cds6921	gene3691
cds6921	gene3691
cds6921	gene3691
cds6921	gene3691
cds6921	gene3691
cds6921	gene3691
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6922	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6923	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6924	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6925	gene3692
cds6926	gene3693
cds6926	gene3693
cds6926	gene3693
cds6926	gene3693
cds6926	gene3693
cds6926	gene3693
cds6926	gene3693
cds6927	gene3693
cds6927	gene3693
cds6927	gene3693
cds6927	gene3693
cds6927	gene3693
cds6927	gene3693
cds6927	gene3693
cds6928	gene3694
cds6928	gene3694
cds6928	gene3694
cds6928	gene3694
cds6928	gene3694
cds6928	gene3694
cds6928	gene3694
cds6929	gene3695
cds6929	gene3695
cds6929	gene3695
cds6929	gene3695
cds6929	gene3695
cds6929	gene3695
cds6929	gene3695
cds6930	gene3695
cds6930	gene3695
cds6930	gene3695
cds6930	gene3695
cds6930	gene3695
cds6930	gene3695
cds6930	gene3695
cds6931	gene3695
cds6931	gene3695
cds6931	gene3695
cds6931	gene3695
cds6931	gene3695
cds6931	gene3695
cds6931	gene3695
cds6932	gene3695
cds6932	gene3695
cds6932	gene3695
cds6932	gene3695
cds6932	gene3695
cds6932	gene3695
cds6932	gene3695
cds6933	gene3695
cds6933	gene3695
cds6933	gene3695
cds6933	gene3695
cds6933	gene3695
cds6933	gene3695
cds6933	gene3695
cds6934	gene3695
cds6934	gene3695
cds6934	gene3695
cds6934	gene3695
cds6934	gene3695
cds6934	gene3695
cds6934	gene3695
cds6935	gene3696
cds6935	gene3696
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6936	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6937	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6938	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6939	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6940	gene3697
cds6941	gene3698
cds6941	gene3698
cds6941	gene3698
cds6941	gene3698
cds6941	gene3698
cds6941	gene3698
cds6941	gene3698
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6942	gene3699
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6943	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6944	gene3700
cds6945	gene3701
cds6946	gene3701
cds6947	gene3701
cds6948	gene3701
cds6949	gene3701
cds6950	gene3701
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6951	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6952	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6953	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6954	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6955	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6956	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6957	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6958	gene3702
cds6959	gene3703
cds6959	gene3703
cds6959	gene3703
cds6959	gene3703
cds6959	gene3703
cds6960	gene3703
cds6960	gene3703
cds6960	gene3703
cds6960	gene3703
cds6960	gene3703
cds6960	gene3703
cds6961	gene3703
cds6961	gene3703
cds6961	gene3703
cds6961	gene3703
cds6961	gene3703
cds6962	gene3704
cds6962	gene3704
cds6962	gene3704
cds6962	gene3704
cds6962	gene3704
cds6962	gene3704
cds6963	gene3704
cds6963	gene3704
cds6963	gene3704
cds6963	gene3704
cds6963	gene3704
cds6963	gene3704
cds6964	gene3704
cds6964	gene3704
cds6964	gene3704
cds6964	gene3704
cds6964	gene3704
cds6965	gene3704
cds6965	gene3704
cds6965	gene3704
cds6965	gene3704
cds6965	gene3704
cds6966	gene3705
cds6966	gene3705
cds6966	gene3705
cds6967	gene3706
cds6967	gene3706
cds6967	gene3706
cds6967	gene3706
cds6968	gene3706
cds6968	gene3706
cds6968	gene3706
cds6968	gene3706
cds6969	gene3706
cds6969	gene3706
cds6969	gene3706
cds6969	gene3706
cds6970	gene3706
cds6970	gene3706
cds6970	gene3706
cds6970	gene3706
cds6971	gene3706
cds6971	gene3706
cds6971	gene3706
cds6971	gene3706
cds6972	gene3706
cds6972	gene3706
cds6972	gene3706
cds6972	gene3706
cds6973	gene3706
cds6973	gene3706
cds6973	gene3706
cds6973	gene3706
cds6974	gene3707
cds6974	gene3707
cds6974	gene3707
cds6974	gene3707
cds6974	gene3707
cds6974	gene3707
cds6975	gene3708
cds6975	gene3708
cds6975	gene3708
cds6975	gene3708
cds6976	gene3709
cds6976	gene3709
cds6976	gene3709
cds6976	gene3709
cds6976	gene3709
cds6976	gene3709
cds6976	gene3709
cds6976	gene3709
cds6977	gene3709
cds6977	gene3709
cds6977	gene3709
cds6977	gene3709
cds6977	gene3709
cds6977	gene3709
cds6977	gene3709
cds6977	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6978	gene3709
cds6979	gene3709
cds6979	gene3709
cds6979	gene3709
cds6979	gene3709
cds6979	gene3709
cds6979	gene3709
cds6979	gene3709
cds6979	gene3709
cds6980	gene3709
cds6980	gene3709
cds6980	gene3709
cds6980	gene3709
cds6980	gene3709
cds6980	gene3709
cds6980	gene3709
cds6980	gene3709
cds6981	gene3709
cds6981	gene3709
cds6981	gene3709
cds6981	gene3709
cds6981	gene3709
cds6981	gene3709
cds6981	gene3709
cds6981	gene3709
cds6982	gene3709
cds6982	gene3709
cds6982	gene3709
cds6982	gene3709
cds6982	gene3709
cds6982	gene3709
cds6982	gene3709
cds6982	gene3709
cds6983	gene3710
cds6983	gene3710
cds6983	gene3710
cds6983	gene3710
cds6983	gene3710
cds6984	gene3711
cds6984	gene3711
cds6984	gene3711
cds6985	gene3712
cds6985	gene3712
cds6985	gene3712
cds6985	gene3712
cds6985	gene3712
cds6985	gene3712
cds6985	gene3712
cds6986	gene3712
cds6986	gene3712
cds6986	gene3712
cds6986	gene3712
cds6986	gene3712
cds6986	gene3712
cds6986	gene3712
cds6987	gene3712
cds6987	gene3712
cds6987	gene3712
cds6987	gene3712
cds6987	gene3712
cds6987	gene3712
cds6987	gene3712
cds6988	gene3712
cds6988	gene3712
cds6988	gene3712
cds6988	gene3712
cds6988	gene3712
cds6988	gene3712
cds6988	gene3712
cds6989	gene3712
cds6989	gene3712
cds6989	gene3712
cds6989	gene3712
cds6989	gene3712
cds6989	gene3712
cds6989	gene3712
cds6990	gene3712
cds6990	gene3712
cds6990	gene3712
cds6990	gene3712
cds6990	gene3712
cds6990	gene3712
cds6990	gene3712
cds6991	gene3712
cds6991	gene3712
cds6991	gene3712
cds6991	gene3712
cds6991	gene3712
cds6991	gene3712
cds6991	gene3712
cds6992	gene3712
cds6992	gene3712
cds6992	gene3712
cds6992	gene3712
cds6992	gene3712
cds6992	gene3712
cds6992	gene3712
cds6993	gene3715
cds6993	gene3715
cds6994	gene3716
cds6994	gene3716
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6995	gene3717
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6996	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6997	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6998	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds6999	gene3720
cds7000	gene3721
cds7000	gene3721
cds7000	gene3721
cds7001	gene3722
cds7001	gene3722
cds7001	gene3722
cds7002	gene3723
cds7002	gene3723
cds7002	gene3723
cds7002	gene3723
cds7002	gene3723
cds7002	gene3723
cds7003	gene3723
cds7003	gene3723
cds7003	gene3723
cds7003	gene3723
cds7003	gene3723
cds7003	gene3723
cds7004	gene3723
cds7004	gene3723
cds7004	gene3723
cds7004	gene3723
cds7004	gene3723
cds7004	gene3723
cds7005	gene3724
cds7005	gene3724
cds7005	gene3724
cds7006	gene3725
cds7006	gene3725
cds7006	gene3725
cds7006	gene3725
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7007	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7008	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7009	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7010	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7011	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7012	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7013	gene3726
cds7014	gene3726
cds7014	gene3726
cds7014	gene3726
cds7014	gene3726
cds7014	gene3726
cds7014	gene3726
cds7014	gene3726
cds7014	gene3726
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7015	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7016	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7017	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7018	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7019	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7020	gene3727
cds7021	gene3729
cds7021	gene3729
cds7021	gene3729
cds7021	gene3729
cds7021	gene3729
cds7021	gene3729
cds7021	gene3729
cds7021	gene3729
