cds	gene
cds7575	gene6868
cds7575	gene6868
cds7575	gene6868
cds7575	gene6868
cds7575	gene6868
cds7575	gene6868
cds7575	gene6868
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7576	gene6869
cds7577	gene6871
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7578	gene6872
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7579	gene6873
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7580	gene6874
cds7581	gene6875
cds7582	gene6876
cds7583	gene6877
cds7583	gene6877
cds7583	gene6877
cds7583	gene6877
cds7583	gene6877
cds7583	gene6877
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7584	gene6878
cds7585	gene6878
cds7585	gene6878
cds7585	gene6878
cds7585	gene6878
cds7585	gene6878
cds7585	gene6878
cds7585	gene6878
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7586	gene6879
cds7587	gene6880
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7588	gene6881
cds7589	gene6882
cds7589	gene6882
cds7590	gene6883
cds7591	gene6884
cds7591	gene6884
cds7592	gene6885
cds7592	gene6885
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7593	gene6886
cds7594	gene6887
cds7594	gene6887
cds7594	gene6887
cds7595	gene6888
cds7595	gene6888
cds7595	gene6888
cds7595	gene6888
cds7595	gene6888
cds7596	gene6889
cds7597	gene6890
cds7597	gene6890
cds7597	gene6890
cds7597	gene6890
cds7597	gene6890
cds7597	gene6890
cds7598	gene6891
cds7599	gene6892
cds7599	gene6892
cds7599	gene6892
cds7600	gene6893
cds7600	gene6893
cds7601	gene6894
cds7601	gene6894
cds7601	gene6894
cds7601	gene6894
cds7601	gene6894
cds7601	gene6894
cds7601	gene6894
cds7601	gene6894
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7602	gene6895
cds7603	gene6898
cds7604	gene6899
cds7604	gene6899
cds7605	gene6900
cds7605	gene6900
cds7605	gene6900
cds7605	gene6900
cds7605	gene6900
cds7605	gene6900
cds7606	gene6901
cds7607	gene6902
cds7608	gene6903
cds7608	gene6903
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7609	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7610	gene6904
cds7611	gene6905
cds7611	gene6905
cds7611	gene6905
cds7612	gene6906
cds7613	gene6907
cds7613	gene6907
cds7613	gene6907
cds7613	gene6907
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7614	gene6908
cds7615	gene6909
cds7615	gene6909
cds7615	gene6909
cds7615	gene6909
cds7615	gene6909
cds7615	gene6909
cds7615	gene6909
cds7615	gene6909
cds7616	gene6910
cds7616	gene6910
cds7616	gene6910
cds7616	gene6910
cds7617	gene6911
cds7617	gene6911
cds7617	gene6911
cds7617	gene6911
cds7617	gene6911
cds7617	gene6911
cds7617	gene6911
cds7618	gene6911
cds7618	gene6911
cds7618	gene6911
cds7618	gene6911
cds7618	gene6911
cds7618	gene6911
cds7618	gene6911
cds7619	gene6912
cds7619	gene6912
cds7620	gene6912
cds7620	gene6912
cds7621	gene6913
cds7621	gene6913
cds7621	gene6913
cds7621	gene6913
cds7621	gene6913
cds7621	gene6913
cds7621	gene6913
cds7621	gene6913
cds7622	gene6914
cds7622	gene6914
cds7622	gene6914
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7623	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7624	gene6915
cds7625	gene6916
cds7626	gene6917
cds7626	gene6917
cds7626	gene6917
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7627	gene6918
cds7628	gene6919
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7629	gene6920
cds7630	gene6921
cds7631	gene6922
cds7632	gene6923
cds7632	gene6923
cds7632	gene6923
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7633	gene6924
cds7634	gene6925
cds7634	gene6925
cds7635	gene6926
cds7635	gene6926
cds7635	gene6926
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7636	gene6927
cds7637	gene6929
cds7637	gene6929
cds7637	gene6929
cds7638	gene6930
cds7638	gene6930
cds7638	gene6930
cds7639	gene6931
cds7639	gene6931
cds7640	gene6932
cds7640	gene6932
cds7641	gene6933
cds7641	gene6933
cds7641	gene6933
cds7641	gene6933
cds7641	gene6933
cds7641	gene6933
cds7641	gene6933
cds7642	gene6934
cds7642	gene6934
cds7642	gene6934
cds7642	gene6934
cds7642	gene6934
cds7642	gene6934
cds7642	gene6934
cds7643	gene6935
cds7643	gene6935
cds7643	gene6935
cds7643	gene6935
cds7644	gene6936
cds7644	gene6936
cds7644	gene6936
cds7644	gene6936
cds7644	gene6936
cds7644	gene6936
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7645	gene6937
cds7646	gene6938
cds7646	gene6938
cds7647	gene6939
cds7647	gene6939
cds7647	gene6939
cds7647	gene6939
cds7647	gene6939
cds7647	gene6939
cds7648	gene6939
cds7648	gene6939
cds7648	gene6939
cds7648	gene6939
cds7648	gene6939
cds7648	gene6939
cds7649	gene6939
cds7649	gene6939
cds7649	gene6939
cds7649	gene6939
cds7649	gene6939
cds7649	gene6939
cds7650	gene6939
cds7650	gene6939
cds7650	gene6939
cds7650	gene6939
cds7650	gene6939
cds7650	gene6939
cds7651	gene6939
cds7651	gene6939
cds7651	gene6939
cds7651	gene6939
cds7651	gene6939
cds7651	gene6939
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7652	gene6940
cds7653	gene6941
cds7653	gene6941
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7654	gene6943
cds7655	gene6944
cds7655	gene6944
cds7655	gene6944
cds7655	gene6944
cds7656	gene6945
cds7656	gene6945
cds7656	gene6945
cds7656	gene6945
cds7656	gene6945
cds7657	gene6946
cds7657	gene6946
cds7657	gene6946
cds7657	gene6946
cds7658	gene6947
cds7658	gene6947
cds7658	gene6947
cds7659	gene6948
cds7659	gene6948
cds7659	gene6948
cds7659	gene6948
cds7659	gene6948
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7660	gene6949
cds7661	gene6950
cds7661	gene6950
cds7661	gene6950
cds7661	gene6950
cds7661	gene6950
cds7662	gene6951
cds7662	gene6951
cds7662	gene6951
cds7663	gene6952
cds7663	gene6952
cds7663	gene6952
cds7663	gene6952
cds7663	gene6952
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7664	gene6953
cds7665	gene6954
cds7666	gene6956
cds7667	gene6957
cds7668	gene6958
cds7668	gene6958
cds7669	gene6959
cds7669	gene6959
cds7669	gene6959
cds7669	gene6959
cds7669	gene6959
cds7669	gene6959
cds7669	gene6959
cds7669	gene6959
cds7670	gene6960
cds7670	gene6960
cds7671	gene6961
cds7671	gene6961
cds7671	gene6961
cds7672	gene6962
cds7673	gene6963
cds7673	gene6963
cds7673	gene6963
cds7673	gene6963
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7674	gene6964
cds7675	gene6965
cds7675	gene6965
cds7675	gene6965
cds7675	gene6965
cds7675	gene6965
cds7675	gene6965
cds7675	gene6965
cds7675	gene6965
cds7676	gene6967
cds7676	gene6967
cds7676	gene6967
cds7677	gene6968
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7678	gene6969
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7679	gene6970
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7680	gene6971
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7681	gene6972
cds7682	gene6973
cds7682	gene6973
cds7682	gene6973
cds7682	gene6973
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7683	gene6974
cds7684	gene6975
cds7684	gene6975
cds7684	gene6975
cds7684	gene6975
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7685	gene6976
cds7686	gene6977
cds7687	gene6979
cds7687	gene6979
cds7687	gene6979
cds7688	gene6980
cds7688	gene6980
cds7688	gene6980
cds7688	gene6980
cds7688	gene6980
cds7689	gene6981
cds7689	gene6981
cds7689	gene6981
cds7689	gene6981
cds7690	gene6982
cds7690	gene6982
cds7690	gene6982
cds7691	gene6983
cds7691	gene6983
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7692	gene6984
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7693	gene6985
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7694	gene6986
cds7695	gene6987
cds7696	gene6988
cds7696	gene6988
cds7696	gene6988
cds7696	gene6988
cds7696	gene6988
cds7696	gene6988
cds7696	gene6988
cds7696	gene6988
cds7697	gene6989
cds7697	gene6989
cds7697	gene6989
cds7698	gene6990
cds7698	gene6990
cds7698	gene6990
cds7699	gene6991
cds7699	gene6991
cds7699	gene6991
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7700	gene6992
cds7701	gene6993
cds7701	gene6993
cds7701	gene6993
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7702	gene6994
cds7703	gene6995
cds7703	gene6995
cds7703	gene6995
cds7703	gene6995
cds7703	gene6995
cds7704	gene6996
cds7704	gene6996
cds7705	gene6997
cds7705	gene6997
cds7705	gene6997
cds7705	gene6997
cds7706	gene6998
cds7707	gene6999
cds7707	gene6999
cds7708	gene7000
cds7708	gene7000
cds7708	gene7000
cds7709	gene7001
cds7709	gene7001
cds7709	gene7001
cds7709	gene7001
cds7709	gene7001
cds7709	gene7001
cds7710	gene7002
cds7710	gene7002
cds7710	gene7002
cds7711	gene7003
cds7711	gene7003
cds7711	gene7003
cds7711	gene7003
cds7711	gene7003
cds7711	gene7003
cds7711	gene7003
cds7712	gene7004
cds7712	gene7004
cds7712	gene7004
cds7712	gene7004
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7713	gene7006
cds7714	gene7007
cds7714	gene7007
cds7714	gene7007
cds7714	gene7007
cds7714	gene7007
cds7715	gene7008
cds7715	gene7008
cds7716	gene7008
cds7716	gene7008
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7717	gene7009
cds7718	gene7010
cds7719	gene7011
cds7719	gene7011
cds7719	gene7011
cds7720	gene7012
cds7720	gene7012
cds7720	gene7012
cds7720	gene7012
cds7720	gene7012
cds7720	gene7012
cds7720	gene7012
cds7721	gene7013
cds7721	gene7013
cds7721	gene7013
cds7721	gene7013
cds7721	gene7013
cds7721	gene7013
cds7722	gene7014
cds7722	gene7014
cds7722	gene7014
cds7723	gene7015
cds7724	gene7017
cds7724	gene7017
cds7725	gene7018
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7726	gene7019
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7727	gene7020
cds7728	gene7021
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7729	gene7022
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7730	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7731	gene7023
cds7732	gene7025
cds7732	gene7025
cds7732	gene7025
cds7732	gene7025
cds7732	gene7025
cds7733	gene7026
cds7734	gene7027
cds7734	gene7027
cds7734	gene7027
cds7735	gene7028
cds7735	gene7028
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7736	gene7029
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7737	gene7030
cds7738	gene7031
cds7738	gene7031
cds7738	gene7031
cds7738	gene7031
cds7738	gene7031
cds7738	gene7031
cds7738	gene7031
cds7739	gene7032
cds7739	gene7032
cds7739	gene7032
cds7739	gene7032
cds7740	gene7032
cds7740	gene7032
cds7740	gene7032
cds7740	gene7032
cds7740	gene7032
cds7741	gene7033
cds7742	gene7034
cds7742	gene7034
cds7742	gene7034
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7743	gene7035
cds7744	gene7036
cds7744	gene7036
cds7744	gene7036
cds7744	gene7036
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7745	gene7037
cds7746	gene7038
cds7746	gene7038
cds7746	gene7038
cds7746	gene7038
cds7747	gene7039
cds7747	gene7039
cds7747	gene7039
cds7747	gene7039
cds7748	gene7040
cds7749	gene7041
cds7749	gene7041
cds7749	gene7041
cds7750	gene7042
cds7750	gene7042
cds7750	gene7042
cds7750	gene7042
cds7751	gene7042
cds7751	gene7042
cds7751	gene7042
cds7751	gene7042
cds7752	gene7043
cds7752	gene7043
cds7752	gene7043
cds7752	gene7043
cds7752	gene7043
cds7753	gene7044
cds7753	gene7044
cds7753	gene7044
cds7753	gene7044
cds7753	gene7044
cds7754	gene7044
cds7754	gene7044
cds7754	gene7044
cds7754	gene7044
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7755	gene7045
cds7756	gene7046
cds7756	gene7046
cds7756	gene7046
cds7756	gene7046
cds7757	gene7047
cds7757	gene7047
cds7757	gene7047
cds7757	gene7047
cds7758	gene7047
cds7758	gene7047
cds7758	gene7047
cds7758	gene7047
cds7759	gene7048
cds7759	gene7048
cds7759	gene7048
cds7759	gene7048
cds7759	gene7048
cds7760	gene7049
cds7760	gene7049
cds7760	gene7049
cds7761	gene7050
cds7761	gene7050
cds7761	gene7050
cds7761	gene7050
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7762	gene7051
cds7763	gene7052
cds7763	gene7052
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7764	gene7053
cds7765	gene7054
cds7766	gene7055
cds7767	gene7056
cds7768	gene7057
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7769	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7770	gene7058
cds7771	gene7059
cds7771	gene7059
cds7771	gene7059
cds7771	gene7059
cds7771	gene7059
cds7772	gene7061
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7773	gene7062
cds7774	gene7063
cds7774	gene7063
cds7774	gene7063
cds7774	gene7063
cds7774	gene7063
cds7774	gene7063
cds7774	gene7063
cds7774	gene7063
cds7775	gene7064
cds7775	gene7064
cds7776	gene7065
cds7776	gene7065
cds7776	gene7065
cds7776	gene7065
